id,height,height_vs_avg
911079,55,Below Avg
911172,60,Below Avg
911255,57,Below Avg
911370,81,Above Avg
911435,71,Above Avg
911479,50,Below Avg
911482,66,Below Avg
911555,53,Below Avg
911571,77,Above Avg
911722,76,Above Avg
911727,76,Above Avg
911849,64,Below Avg
911855,69,Above Avg
912166,65,Below Avg
912642,79,Above Avg
912925,52,Below Avg
913193,57,Below Avg
913266,64,Below Avg
913368,70,Above Avg
913472,52,Below Avg
913483,72,Above Avg
913496,63,Below Avg
913507,66,Below Avg
913529,75,Above Avg
913637,57,Below Avg
913669,80,Above Avg
913737,81,Above Avg
913785,59,Below Avg
913847,69,Above Avg
913856,70,Above Avg
913857,81,Above Avg
913860,71,Above Avg
913916,65,Below Avg
913984,71,Above Avg
914217,70,Above Avg
914502,60,Below Avg
914543,59,Below Avg
914560,52,Below Avg
914800,66,Below Avg
914900,62,Below Avg
914972,68,Above Avg
915060,59,Below Avg
915148,78,Above Avg
915212,63,Below Avg
915250,52,Below Avg
915303,72,Above Avg
915313,50,Below Avg
915342,66,Below Avg
915558,75,Above Avg
915564,62,Below Avg
915855,62,Below Avg
915858,81,Above Avg
915954,65,Below Avg
916107,73,Above Avg
916124,53,Below Avg
916178,52,Below Avg
916513,77,Above Avg
916706,61,Below Avg
916735,64,Below Avg
916767,79,Above Avg
916810,54,Below Avg
916838,81,Above Avg
916885,56,Below Avg
916908,79,Above Avg
916914,58,Below Avg
917093,82,Above Avg
917095,77,Above Avg
917387,66,Below Avg
917650,58,Below Avg
917854,78,Above Avg
917890,63,Below Avg
917950,55,Below Avg
918059,74,Above Avg
918122,63,Below Avg
918394,74,Above Avg
918572,76,Above Avg
918587,60,Below Avg
918595,51,Below Avg
918773,65,Below Avg
918784,54,Below Avg
918901,67,Above Avg
918921,57,Below Avg
919006,79,Above Avg
919010,69,Above Avg
919108,64,Below Avg
919138,55,Below Avg
919158,82,Above Avg
919179,56,Below Avg
919338,68,Above Avg
919384,56,Below Avg
919611,64,Below Avg
919656,78,Above Avg
919677,62,Below Avg
919744,80,Above Avg
919781,78,Above Avg
919788,59,Below Avg
919810,54,Below Avg
919851,54,Below Avg
920063,71,Above Avg
920091,75,Above Avg
920124,50,Below Avg
920407,65,Below Avg
920451,66,Below Avg
920494,69,Above Avg
920496,74,Above Avg
920543,60,Below Avg
920941,63,Below Avg
921147,77,Above Avg
921249,54,Below Avg
921432,77,Above Avg
921452,55,Below Avg
921546,69,Above Avg
921622,56,Below Avg
921696,58,Below Avg
921743,72,Above Avg
921776,56,Below Avg
921924,61,Below Avg
921998,53,Below Avg
922240,54,Below Avg
922248,71,Above Avg
922350,74,Above Avg
922360,73,Above Avg
922368,73,Above Avg
922396,79,Above Avg
922646,59,Below Avg
922734,65,Below Avg
922740,58,Below Avg
922822,55,Below Avg
922891,67,Above Avg
923058,54,Below Avg
923064,70,Above Avg
923196,63,Below Avg
923256,73,Above Avg
923305,56,Below Avg
923414,58,Below Avg
923504,73,Above Avg
923675,75,Above Avg
923696,56,Below Avg
923831,55,Below Avg
924001,76,Above Avg
924003,81,Above Avg
924105,79,Above Avg
924189,51,Below Avg
924219,55,Below Avg
924360,57,Below Avg
924493,75,Above Avg
924505,82,Above Avg
924516,53,Below Avg
924517,56,Below Avg
924525,57,Below Avg
924535,76,Above Avg
924536,62,Below Avg
924593,80,Above Avg
924607,77,Above Avg
924623,71,Above Avg
924669,73,Above Avg
924983,54,Below Avg
924985,76,Above Avg
924989,69,Above Avg
925152,51,Below Avg
925282,53,Below Avg
925609,74,Above Avg
925645,82,Above Avg
925660,71,Above Avg
925783,78,Above Avg
925854,62,Below Avg
925907,67,Above Avg
925999,81,Above Avg
926055,65,Below Avg
926074,55,Below Avg
926111,51,Below Avg
926121,70,Above Avg
926174,72,Above Avg
926230,54,Below Avg
926234,53,Below Avg
926341,67,Above Avg
926354,62,Below Avg
926467,62,Below Avg
927006,72,Above Avg
927016,56,Below Avg
927111,55,Below Avg
927195,54,Below Avg
927281,52,Below Avg
927451,52,Below Avg
927494,82,Above Avg
927594,63,Below Avg
927671,68,Above Avg
927703,74,Above Avg
927830,52,Below Avg
927934,52,Below Avg
927937,82,Above Avg
927941,65,Below Avg
927977,79,Above Avg
928018,78,Above Avg
928109,73,Above Avg
928255,73,Above Avg
928258,51,Below Avg
928297,67,Above Avg
928575,60,Below Avg
928582,55,Below Avg
928638,63,Below Avg
928763,58,Below Avg
928872,77,Above Avg
928916,74,Above Avg
928974,67,Above Avg
928980,52,Below Avg
928994,52,Below Avg
929016,72,Above Avg
929046,70,Above Avg
929094,80,Above Avg
929146,54,Below Avg
929167,68,Above Avg
929235,56,Below Avg
929354,72,Above Avg
929377,54,Below Avg
929503,76,Above Avg
929553,50,Below Avg
929568,74,Above Avg
929637,73,Above Avg
929666,52,Below Avg
929826,74,Above Avg
929913,70,Above Avg
929959,64,Below Avg
930346,64,Below Avg
930662,63,Below Avg
930782,64,Below Avg
930964,60,Below Avg
931135,51,Below Avg
931215,80,Above Avg
931228,78,Above Avg
931398,67,Above Avg
931411,71,Above Avg
931416,70,Above Avg
931484,63,Below Avg
931538,64,Below Avg
931855,81,Above Avg
931879,75,Above Avg
931887,82,Above Avg
931901,81,Above Avg
931925,72,Above Avg
932002,72,Above Avg
932066,75,Above Avg
932235,55,Below Avg
932475,54,Below Avg
932535,78,Above Avg
932718,52,Below Avg
932738,77,Above Avg
932739,76,Above Avg
932769,62,Below Avg
933086,60,Below Avg
933156,68,Above Avg
933179,70,Above Avg
933366,68,Above Avg
933374,53,Below Avg
933429,79,Above Avg
933435,64,Below Avg
933485,71,Above Avg
933588,67,Above Avg
933825,82,Above Avg
933826,69,Above Avg
933858,77,Above Avg
933861,51,Below Avg
934028,81,Above Avg
934065,70,Above Avg
934088,50,Below Avg
934125,65,Below Avg
934201,64,Below Avg
934283,68,Above Avg
934390,50,Below Avg
934501,50,Below Avg
934787,73,Above Avg
934854,75,Above Avg
935084,73,Above Avg
935114,56,Below Avg
935241,76,Above Avg
935337,80,Above Avg
935351,64,Below Avg
935381,58,Below Avg
935442,63,Below Avg
935511,51,Below Avg
935531,50,Below Avg
935576,63,Below Avg
935612,52,Below Avg
935624,62,Below Avg
935738,82,Above Avg
935870,52,Below Avg
936222,74,Above Avg
936224,77,Above Avg
936481,64,Below Avg
936505,73,Above Avg
936545,81,Above Avg
936618,61,Below Avg
936652,66,Below Avg
936720,52,Below Avg
936758,53,Below Avg
936790,76,Above Avg
936834,81,Above Avg
936874,76,Above Avg
937050,72,Above Avg
937154,51,Below Avg
937221,63,Below Avg
937292,63,Below Avg
937473,52,Below Avg
937488,66,Below Avg
937610,79,Above Avg
937944,51,Below Avg
937967,78,Above Avg
938018,75,Above Avg
938033,81,Above Avg
938324,50,Below Avg
938542,68,Above Avg
938653,71,Above Avg
938667,72,Above Avg
938702,58,Below Avg
938787,64,Below Avg
938816,82,Above Avg
938869,61,Below Avg
938960,59,Below Avg
939063,54,Below Avg
939165,71,Above Avg
939216,77,Above Avg
939407,67,Above Avg
939529,61,Below Avg
939595,66,Below Avg
939711,50,Below Avg
939741,80,Above Avg
939959,63,Below Avg
940041,70,Above Avg
940055,68,Above Avg
940444,82,Above Avg
940659,72,Above Avg
940897,56,Below Avg
940927,79,Above Avg
940936,82,Above Avg
941110,59,Below Avg
941377,56,Below Avg
941382,53,Below Avg
941462,81,Above Avg
941604,61,Below Avg
941686,57,Below Avg
941704,82,Above Avg
941706,62,Below Avg
941765,61,Below Avg
941934,58,Below Avg
942003,65,Below Avg
942063,54,Below Avg
942074,78,Above Avg
942095,77,Above Avg
942132,66,Below Avg
942266,52,Below Avg
942330,79,Above Avg
942343,66,Below Avg
942386,65,Below Avg
942527,71,Above Avg
942572,73,Above Avg
942854,58,Below Avg
942907,71,Above Avg
942937,56,Below Avg
942993,75,Above Avg
942998,75,Above Avg
943117,71,Above Avg
943153,50,Below Avg
943166,77,Above Avg
943187,74,Above Avg
943266,53,Below Avg
943385,50,Below Avg
943608,51,Below Avg
943693,55,Below Avg
943698,63,Below Avg
943723,55,Below Avg
943871,77,Above Avg
943890,57,Below Avg
944185,68,Above Avg
944277,63,Below Avg
944474,60,Below Avg
944496,54,Below Avg
944517,74,Above Avg
944534,64,Below Avg
944577,69,Above Avg
944680,67,Above Avg
944825,60,Below Avg
944828,71,Above Avg
944850,60,Below Avg
944913,68,Above Avg
945039,80,Above Avg
945048,70,Above Avg
945166,56,Below Avg
945230,56,Below Avg
945278,51,Below Avg
945415,57,Below Avg
945438,64,Below Avg
946051,77,Above Avg
946156,58,Below Avg
946160,76,Above Avg
946207,64,Below Avg
946223,70,Above Avg
946228,56,Below Avg
946337,73,Above Avg
946361,57,Below Avg
946454,67,Above Avg
946495,72,Above Avg
946580,55,Below Avg
946595,70,Above Avg
946633,57,Below Avg
946699,55,Below Avg
946743,70,Above Avg
946796,60,Below Avg
946801,52,Below Avg
946913,51,Below Avg
946951,70,Above Avg
946970,68,Above Avg
946978,59,Below Avg
947133,65,Below Avg
947178,76,Above Avg
947237,61,Below Avg
947296,54,Below Avg
947573,56,Below Avg
947652,59,Below Avg
947780,62,Below Avg
947900,73,Above Avg
948042,60,Below Avg
948045,74,Above Avg
948146,59,Below Avg
948168,82,Above Avg
948281,60,Below Avg
948294,52,Below Avg
948313,73,Above Avg
948450,57,Below Avg
948590,68,Above Avg
948598,81,Above Avg
948669,67,Above Avg
948696,82,Above Avg
948941,51,Below Avg
949056,67,Above Avg
949067,79,Above Avg
949092,60,Below Avg
949130,72,Above Avg
949168,75,Above Avg
949209,58,Below Avg
949381,75,Above Avg
949565,61,Below Avg
949870,68,Above Avg
949895,74,Above Avg
949904,53,Below Avg
949913,65,Below Avg
949927,71,Above Avg
950051,57,Below Avg
950085,67,Above Avg
950276,66,Below Avg
950304,75,Above Avg
950323,56,Below Avg
950387,58,Below Avg
950762,70,Above Avg
950820,62,Below Avg
951285,61,Below Avg
951489,70,Above Avg
951508,77,Above Avg
951621,69,Above Avg
951664,77,Above Avg
951670,61,Below Avg
951727,79,Above Avg
951749,74,Above Avg
951925,79,Above Avg
951953,73,Above Avg
952017,67,Above Avg
952073,59,Below Avg
952212,54,Below Avg
952227,71,Above Avg
952304,54,Below Avg
952331,75,Above Avg
952503,70,Above Avg
952531,52,Below Avg
952607,67,Above Avg
952690,80,Above Avg
952768,72,Above Avg
952916,79,Above Avg
953001,68,Above Avg
953064,62,Below Avg
953091,72,Above Avg
953099,69,Above Avg
953124,55,Below Avg
953283,80,Above Avg
953405,61,Below Avg
953413,70,Above Avg
953574,76,Above Avg
953607,66,Below Avg
953635,65,Below Avg
953646,51,Below Avg
953663,68,Above Avg
953826,61,Below Avg
953969,74,Above Avg
953976,63,Below Avg
954035,55,Below Avg
954136,61,Below Avg
954160,73,Above Avg
954280,61,Below Avg
954314,78,Above Avg
954492,51,Below Avg
954716,78,Above Avg
954831,64,Below Avg
955138,68,Above Avg
955257,75,Above Avg
955475,67,Above Avg
955623,52,Below Avg
955679,67,Above Avg
955702,75,Above Avg
955819,69,Above Avg
955889,57,Below Avg
955892,51,Below Avg
955897,63,Below Avg
956020,81,Above Avg
956023,75,Above Avg
956352,73,Above Avg
956369,73,Above Avg
956491,64,Below Avg
956546,57,Below Avg
956559,54,Below Avg
956588,70,Above Avg
956755,77,Above Avg
956798,54,Below Avg
956850,80,Above Avg
956988,74,Above Avg
957020,82,Above Avg
957070,75,Above Avg
957214,82,Above Avg
957417,73,Above Avg
957443,61,Below Avg
957473,72,Above Avg
957664,76,Above Avg
957671,73,Above Avg
957722,78,Above Avg
958019,50,Below Avg
958065,68,Above Avg
958090,75,Above Avg
958204,65,Below Avg
958242,68,Above Avg
958405,73,Above Avg
958564,61,Below Avg
958568,75,Above Avg
958607,70,Above Avg
958622,69,Above Avg
958683,59,Below Avg
958796,52,Below Avg
958886,70,Above Avg
958967,55,Below Avg
958991,57,Below Avg
959113,80,Above Avg
959257,58,Below Avg
959308,77,Above Avg
959325,64,Below Avg
959383,55,Below Avg
959403,67,Above Avg
959633,78,Above Avg
959783,74,Above Avg
959881,71,Above Avg
960027,79,Above Avg
960046,59,Below Avg
960069,58,Below Avg
960077,64,Below Avg
960218,52,Below Avg
960266,54,Below Avg
960290,59,Below Avg
960371,82,Above Avg
960382,80,Above Avg
960397,57,Below Avg
960404,62,Below Avg
960469,68,Above Avg
960625,78,Above Avg
960652,66,Below Avg
960807,68,Above Avg
960829,63,Below Avg
960841,71,Above Avg
960969,50,Below Avg
960976,71,Above Avg
961061,66,Below Avg
961137,56,Below Avg
961140,73,Above Avg
961217,81,Above Avg
961317,52,Below Avg
961327,66,Below Avg
961434,57,Below Avg
961458,63,Below Avg
961509,73,Above Avg
961574,60,Below Avg
961633,70,Above Avg
961698,61,Below Avg
961742,82,Above Avg
961781,65,Below Avg
961844,69,Above Avg
961883,76,Above Avg
961951,69,Above Avg
961961,80,Above Avg
962009,58,Below Avg
962022,58,Below Avg
962193,53,Below Avg
962220,75,Above Avg
962276,73,Above Avg
962373,81,Above Avg
962384,51,Below Avg
962396,60,Below Avg
962475,70,Above Avg
962536,69,Above Avg
962574,66,Below Avg
962704,75,Above Avg
962992,79,Above Avg
963358,73,Above Avg
963486,54,Below Avg
963506,80,Above Avg
963726,76,Above Avg
963960,76,Above Avg
964067,52,Below Avg
964113,69,Above Avg
964164,75,Above Avg
964198,70,Above Avg
964225,57,Below Avg
964472,68,Above Avg
964479,71,Above Avg
964585,71,Above Avg
964587,72,Above Avg
964619,50,Below Avg
964681,70,Above Avg
964854,76,Above Avg
964902,50,Below Avg
964904,67,Above Avg
964918,78,Above Avg
965018,76,Above Avg
965054,74,Above Avg
965056,54,Below Avg
965083,76,Above Avg
965251,71,Above Avg
965330,59,Below Avg
965395,68,Above Avg
965397,68,Above Avg
965419,72,Above Avg
965447,65,Below Avg
965484,55,Below Avg
965508,69,Above Avg
965558,82,Above Avg
965822,60,Below Avg
965895,54,Below Avg
965917,53,Below Avg
965971,55,Below Avg
966054,71,Above Avg
966184,75,Above Avg
966408,66,Below Avg
966461,54,Below Avg
966538,52,Below Avg
966597,58,Below Avg
966607,66,Below Avg
966620,72,Above Avg
966743,72,Above Avg
966810,68,Above Avg
966813,59,Below Avg
966873,81,Above Avg
966946,58,Below Avg
967066,51,Below Avg
967076,62,Below Avg
967175,64,Below Avg
967179,78,Above Avg
967345,56,Below Avg
967351,63,Below Avg
967386,59,Below Avg
967411,66,Below Avg
967640,56,Below Avg
967669,55,Below Avg
967755,74,Above Avg
967800,69,Above Avg
967830,69,Above Avg
967869,70,Above Avg
967958,80,Above Avg
968119,50,Below Avg
968382,69,Above Avg
968420,63,Below Avg
968565,52,Below Avg
968692,64,Below Avg
968887,64,Below Avg
969053,58,Below Avg
969140,55,Below Avg
969187,75,Above Avg
969205,62,Below Avg
969217,74,Above Avg
969313,58,Below Avg
969472,51,Below Avg
969633,52,Below Avg
969690,73,Above Avg
969760,75,Above Avg
969815,63,Below Avg
969910,54,Below Avg
969916,79,Above Avg
970123,56,Below Avg
970346,73,Above Avg
970545,65,Below Avg
970725,54,Below Avg
970999,55,Below Avg
971080,54,Below Avg
971099,54,Below Avg
971202,77,Above Avg
971249,75,Above Avg
971441,77,Above Avg
971510,63,Below Avg
971776,58,Below Avg
971801,60,Below Avg
971802,77,Above Avg
971829,56,Below Avg
971831,53,Below Avg
971983,78,Above Avg
971988,76,Above Avg
972136,67,Above Avg
972265,60,Below Avg
972274,80,Above Avg
972304,62,Below Avg
972452,57,Below Avg
972515,68,Above Avg
972599,69,Above Avg
972652,59,Below Avg
972976,72,Above Avg
972988,66,Below Avg
973170,56,Below Avg
973257,78,Above Avg
973313,63,Below Avg
973335,50,Below Avg
973424,78,Above Avg
973428,77,Above Avg
973476,58,Below Avg
973504,56,Below Avg
973564,74,Above Avg
973657,78,Above Avg
973685,81,Above Avg
973824,50,Below Avg
973917,78,Above Avg
973922,57,Below Avg
974098,76,Above Avg
974118,50,Below Avg
974255,64,Below Avg
974363,60,Below Avg
974364,52,Below Avg
974406,64,Below Avg
974494,77,Above Avg
974637,72,Above Avg
974661,63,Below Avg
974769,66,Below Avg
974832,70,Above Avg
974887,73,Above Avg
974946,81,Above Avg
975086,55,Below Avg
975101,73,Above Avg
975423,62,Below Avg
975451,60,Below Avg
975501,64,Below Avg
975509,65,Below Avg
975531,54,Below Avg
975534,74,Above Avg
975536,80,Above Avg
975668,65,Below Avg
975836,76,Above Avg
975881,50,Below Avg
975942,54,Below Avg
976002,70,Above Avg
976060,52,Below Avg
976182,74,Above Avg
976326,50,Below Avg
976461,57,Below Avg
976487,65,Below Avg
976619,51,Below Avg
976650,79,Above Avg
976676,76,Above Avg
976698,73,Above Avg
976717,68,Above Avg
976800,75,Above Avg
976850,59,Below Avg
977047,75,Above Avg
977265,68,Above Avg
977366,80,Above Avg
977403,76,Above Avg
977499,70,Above Avg
977513,77,Above Avg
977645,73,Above Avg
977666,50,Below Avg
977785,54,Below Avg
978026,73,Above Avg
978202,52,Below Avg
978378,54,Below Avg
978473,57,Below Avg
978879,80,Above Avg
978992,53,Below Avg
979038,54,Below Avg
979082,74,Above Avg
979111,74,Above Avg
979282,63,Below Avg
979717,77,Above Avg
979730,52,Below Avg
979782,65,Below Avg
979955,66,Below Avg
980093,53,Below Avg
980186,82,Above Avg
980277,74,Above Avg
980288,73,Above Avg
980369,54,Below Avg
980393,66,Below Avg
980415,58,Below Avg
980648,77,Above Avg
980664,65,Below Avg
980681,66,Below Avg
980711,68,Above Avg
980738,75,Above Avg
980816,53,Below Avg
980951,63,Below Avg
981392,63,Below Avg
981397,52,Below Avg
981506,75,Above Avg
981744,79,Above Avg
981894,63,Below Avg
981960,54,Below Avg
982019,52,Below Avg
982081,77,Above Avg
982103,74,Above Avg
982138,64,Below Avg
982246,68,Above Avg
982387,60,Below Avg
982799,81,Above Avg
982806,77,Above Avg
982856,65,Below Avg
982935,80,Above Avg
982976,76,Above Avg
982984,61,Below Avg
983007,70,Above Avg
983320,78,Above Avg
983373,74,Above Avg
983417,77,Above Avg
983469,82,Above Avg
983512,69,Above Avg
983629,74,Above Avg
983655,76,Above Avg
983855,78,Above Avg
983878,76,Above Avg
984028,56,Below Avg
984046,73,Above Avg
984122,73,Above Avg
984151,57,Below Avg
984247,52,Below Avg
984256,57,Below Avg
984261,51,Below Avg
984316,69,Above Avg
984409,76,Above Avg
984442,67,Above Avg
984468,70,Above Avg
984546,73,Above Avg
984587,74,Above Avg
984660,74,Above Avg
984690,57,Below Avg
985009,60,Below Avg
985123,60,Below Avg
985164,51,Below Avg
985279,59,Below Avg
985357,80,Above Avg
985615,77,Above Avg
985917,77,Above Avg
986131,65,Below Avg
986137,80,Above Avg
986586,55,Below Avg
986755,58,Below Avg
986940,54,Below Avg
986967,72,Above Avg
986990,50,Below Avg
987116,75,Above Avg
987136,80,Above Avg
987235,73,Above Avg
987285,66,Below Avg
987309,58,Below Avg
987311,58,Below Avg
987355,74,Above Avg
987369,58,Below Avg
